y1,y11,y20amonto,y29_2b,sexo,region,esc,oficio1
,,,,1,14,,
,,,,1,14,17.0,3.0
404000.0,,,,2,14,8.0,5.0
,,,214296.0,2,14,3.0,
650000.0,,,,1,14,10.0,6.0
,,,,2,14,6.0,
420000.0,,,,2,14,12.0,9.0
,,,,1,14,10.0,8.0
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,,2,14,12.0,
,,,400000.0,1,14,3.0,
,,,200000.0,1,14,0.0,
,,,200000.0,2,14,5.0,
1000000.0,,,,1,14,12.0,6.0
1000000.0,,,,1,14,11.0,6.0
600000.0,,,,2,14,12.0,3.0
,,,,2,14,15.0,
,,21243.0,,1,14,,
700000.0,,,,1,14,8.0,7.0
,,,,2,14,5.0,
,,,,2,14,12.0,5.0
,,,,1,14,,
,,,214000.0,1,14,1.0,
,,,,1,14,8.0,
500000.0,,,214000.0,2,14,12.0,5.0
-88.0,,,,2,14,16.0,3.0
,,,240000.0,2,14,2.0,
150000.0,,,103000.0,2,14,15.0,4.0
700000.0,,,,1,14,12.0,5.0
,,,,2,14,14.0,
,,,150000.0,2,14,17.0,
450000.0,,,,1,14,13.0,5.0
,,,,1,14,17.0,
600000.0,,,,1,14,17.0,3.0
1200000.0,,,1000000.0,1,14,12.0,2.0
,,,214296.0,2,14,12.0,
700000.0,,,,2,14,17.0,2.0
,,,,2,14,,
,,,430000.0,2,14,0.0,
,,,,1,14,8.0,
,,,,2,14,10.0,9.0
,,,,2,14,15.0,7.0
600000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,21243.0,,2,14,,
,,,,2,14,16.0,1.0
,,,,1,14,15.0,1.0
,,,,2,14,12.0,
600000.0,,,,1,14,10.0,8.0
,,,,1,14,10.0,
,,,,2,14,,
,,,,2,14,15.0,6.0
,,,,1,14,12.0,7.0
,,,214296.0,2,14,0.0,
,,,,1,14,8.0,6.0
700000.0,,,,2,14,12.0,6.0
,,,,1,14,12.0,
,,,,1,14,,
,,,450000.0,1,14,11.0,
1000000.0,,,,1,14,15.0,3.0
,,,,1,14,12.0,
,,,,2,14,9.0,
,,,,2,14,7.0,
,,,625000.0,1,14,7.0,
400000.0,,,1000000.0,1,14,12.0,5.0
,,,396000.0,2,14,17.0,
,,,214296.0,2,14,11.0,
,,,214296.0,2,14,12.0,
,,,208000.0,2,14,7.0,
,,,294000.0,1,14,6.0,
,-88.0,,,1,14,8.0,
-88.0,,,,2,14,8.0,5.0
,,,,1,14,,9.0
,,,,1,14,9.0,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
600000.0,,,,2,14,12.0,3.0
,,,350000.0,1,14,12.0,
500000.0,,,,1,14,12.0,8.0
500000.0,,,,2,14,12.0,5.0
,,,,2,14,10.0,
,,,,2,14,,
,,,,1,14,,
,,,,2,14,8.0,9.0
,,,,2,14,13.0,2.0
,,,,2,14,13.0,
500000.0,,,,2,14,12.0,5.0
,,,,2,14,10.0,
,,,,2,14,,
870000.0,,,,1,14,12.0,3.0
,,,,2,14,,
500000.0,,,,1,14,12.0,8.0
500000.0,,,,2,14,17.0,2.0
,,21243.0,,2,14,,
405000.0,,,,2,14,12.0,9.0
0.0,,,,1,14,12.0,9.0
,,,,1,14,13.0,
,,,300000.0,1,14,5.0,
,,,,2,14,6.0,
400000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,7.0
405000.0,,,,2,14,12.0,5.0
,,,,2,14,13.0,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
0.0,,,,1,14,10.0,9.0
450000.0,,,,2,14,10.0,9.0
,,,,2,14,,
,,,,2,14,,
,,,214296.0,2,14,5.0,
,,,214296.0,1,14,7.0,
,,,,2,14,8.0,
,,,190000.0,2,14,7.0,
150000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,14.0,8.0
,,21243.0,,2,14,,
,,21243.0,,2,14,,
,,,,2,14,13.0,5.0
500000.0,,,,1,14,8.0,5.0
,,21243.0,,2,14,,
,,21243.0,,2,14,,
500000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,,,1,14,12.0,
500000.0,,,,1,14,9.0,6.0
,,,,1,14,16.0,7.0
,,,,1,14,10.0,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,9.0,
,,,214296.0,1,14,6.0,
,,,241296.0,2,14,0.0,
,,,,1,14,8.0,6.0
,,,214296.0,1,14,10.0,
,,,,2,14,8.0,
,,,,1,14,8.0,
,,,,1,14,,
,,,,2,14,6.0,
,,,,1,14,6.0,6.0
,,21243.0,,2,14,9.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,2,14,12.0,
,,,,2,14,17.0,
,,,,1,14,17.0,
,,,,2,14,6.0,
,,,,2,14,8.0,
650000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,12.0,
,,,,1,14,,
560000.0,,,,2,14,12.0,3.0
600000.0,,,,1,14,12.0,9.0
,,,,2,14,,
,,,,2,14,8.0,
,,,,1,14,11.0,
,,,,2,14,16.0,
500000.0,,,,1,14,8.0,5.0
,,,214000.0,2,14,6.0,
,,,214000.0,2,14,3.0,
250000.0,,,,2,14,12.0,9.0
,,,,1,14,13.0,
,,,,1,14,11.0,
1200000.0,,,,1,14,19.0,2.0
700000.0,,,,1,14,8.0,7.0
,,,,2,14,10.0,
,,,,1,14,10.0,7.0
,,,,2,14,12.0,
,,,,1,14,8.0,
,,,,2,14,,
120000.0,,,,2,14,10.0,5.0
120000.0,,,,2,14,0.0,9.0
,,21243.0,,2,14,,
50000.0,,,,2,14,17.0,9.0
550000.0,,,,1,14,12.0,7.0
,,,,2,14,17.0,
460000.0,,,,1,14,2.0,9.0
,,,,2,14,8.0,
700000.0,,,,1,14,12.0,8.0
500000.0,,,,2,14,12.0,3.0
300000.0,,,,2,14,15.0,3.0
,,,,1,14,15.0,8.0
,,,,1,14,,
,,,214296.0,1,14,12.0,
300000.0,,,,2,14,17.0,9.0
,,21243.0,,2,14,,
600000.0,,,,2,14,17.0,2.0
600000.0,,,,2,14,13.0,4.0
1300000.0,,,,1,14,15.0,2.0
,,,328000.0,2,14,17.0,
,,,,2,14,11.0,
,,,,1,14,16.0,
1300000.0,,,,2,14,16.0,2.0
,,,,1,14,14.0,
700000.0,,,,2,14,17.0,4.0
,,,,1,14,16.0,7.0
650000.0,,,,2,14,15.0,3.0
292000.0,,,,1,14,14.0,5.0
,,,,1,14,8.0,
700000.0,,,,1,14,17.0,5.0
800000.0,,,,2,14,17.0,5.0
,,,250000.0,2,14,12.0,
1700000.0,,,,1,14,16.0,0.0
,,,,2,14,15.0,
,,,,2,14,,
,,,,1,14,14.0,
,,,214296.0,2,14,6.0,
,,,,1,14,12.0,
,,,214296.0,1,14,10.0,
,,,,1,14,17.0,
,,,214300.0,1,14,6.0,8.0
,,,214300.0,2,14,6.0,
500000.0,,,,2,14,4.0,5.0
200000.0,,,,2,14,12.0,9.0
,,21243.0,,1,14,,
,,,215000.0,2,14,0.0,
,,,,1,14,12.0,
400000.0,,,,1,14,12.0,7.0
,,,214296.0,1,14,8.0,
,,,530927.0,2,14,16.0,
800000.0,,,,1,14,16.0,2.0
,,,,1,14,9.0,
,,,214296.0,2,14,3.0,
,,,290000.0,1,14,10.0,
600000.0,,,,1,14,12.0,5.0
,,,,1,14,0.0,
,,,,2,14,12.0,
250000.0,,,,2,14,7.0,9.0
0.0,,,,1,14,9.0,8.0
550000.0,,,,2,14,12.0,5.0
,,,214296.0,1,14,7.0,6.0
,,,214296.0,2,14,3.0,7.0
640000.0,,,,2,14,14.0,5.0
,,,,1,14,10.0,
,,,,2,14,,
,,21243.0,,1,14,,
,,,241296.0,2,14,10.0,
500000.0,,,219000.0,1,14,9.0,9.0
0.0,,,,1,14,14.0,9.0
,,,,1,14,,
600000.0,,,,2,14,12.0,3.0
,,,,1,14,12.0,1.0
,,,,2,14,11.0,6.0
600000.0,,,,1,14,9.0,8.0
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,6.0,6.0
,,,,2,14,6.0,5.0
,,,,1,14,9.0,6.0
,,,,1,14,13.0,
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,,,1,14,1.0,7.0
0.0,,,,1,14,12.0,7.0
750000.0,,,,2,14,16.0,3.0
,,21243.0,,2,14,,
,,,,2,14,2.0,
650000.0,,,,1,14,14.0,5.0
,,,,2,14,16.0,
,,,214296.0,1,14,10.0,
,,,250000.0,2,14,6.0,
,,,,1,14,16.0,
600000.0,,,,1,14,17.0,5.0
1000000.0,,,,2,14,17.0,1.0
,,,,2,14,15.0,
650000.0,,,,1,14,15.0,3.0
700000.0,,,,1,14,10.0,7.0
600000.0,,,,1,14,12.0,8.0
,,,214296.0,2,14,7.0,
,,,300000.0,1,14,8.0,8.0
,,,214296.0,2,14,10.0,
,,,,1,14,14.0,
,,,,1,14,10.0,9.0
300000.0,,,,1,14,16.0,8.0
1400000.0,,,,1,14,10.0,1.0
400000.0,,,,1,14,17.0,8.0
,,,,2,14,12.0,4.0
1000000.0,,,,1,14,17.0,1.0
,,,,1,14,12.0,
,,,400000.0,2,14,17.0,
,,,,1,14,8.0,6.0
500000.0,,,,2,14,12.0,5.0
,,,,1,14,15.0,
,,,,2,14,,
,,,,1,14,9.0,9.0
,,,,2,14,0.0,
,,,,2,14,12.0,
,,,,1,14,9.0,6.0
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,1,14,12.0,5.0
,,,,2,14,12.0,
,,,,2,14,,
,200000.0,,,2,14,4.0,
,,,,1,14,2.0,6.0
,,21243.0,,1,14,,
,,,,1,14,12.0,7.0
,,,,2,14,0.0,
,100000.0,,,2,14,8.0,
650000.0,,,,1,14,12.0,7.0
404000.0,,,,1,14,12.0,7.0
400000.0,,,,2,14,12.0,5.0
,,21243.0,,2,14,,
,,,214966.0,2,14,8.0,
,,,,1,14,8.0,
,,,214296.0,2,14,8.0,
500000.0,,,,1,14,12.0,4.0
,,,1300000.0,1,14,19.0,
,,,514966.0,2,14,20.0,
900000.0,,,,1,14,16.0,2.0
826000.0,,,,2,14,17.0,2.0
1650000.0,,,,1,14,15.0,3.0
,,,214296.0,2,14,8.0,
,,,,2,14,9.0,
,,,,1,14,,
,,,,1,14,17.0,
500000.0,,,,2,14,12.0,4.0
,,,700000.0,1,14,6.0,
250000.0,,,,2,14,15.0,5.0
,,,,1,14,15.0,5.0
,,,,2,14,14.0,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,,
700000.0,,,,1,14,15.0,1.0
,,,400000.0,1,14,16.0,
,,,300000.0,2,14,16.0,
,,,,1,14,17.0,5.0
,,,214296.0,2,14,17.0,2.0
500000.0,,,,1,14,15.0,6.0
600000.0,,,,1,14,13.0,4.0
,,,,1,14,16.0,
,,,950000.0,2,14,10.0,
,,,,1,14,17.0,5.0
,,,,2,14,17.0,9.0
,,,,1,14,4.0,5.0
,,,,2,14,1.0,
500000.0,,,,1,14,13.0,4.0
500000.0,,,,2,14,13.0,5.0
,,,,2,14,,
,,,,2,14,,
485000.0,,,,2,14,15.0,3.0
,,,214296.0,2,14,4.0,
,,,,2,14,13.0,
1100000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,500000.0,1,14,6.0,
,,,250000.0,2,14,10.0,
,,,,2,14,12.0,
900000.0,,,,1,14,12.0,5.0
,,,,1,14,,
,,,,1,14,,
,,,,2,14,,
430000.0,,,420000.0,1,14,15.0,1.0
1500000.0,,,,1,14,12.0,5.0
,,,,2,14,8.0,
600000.0,,,,2,14,13.0,3.0
,,,,2,14,14.0,
,,,,2,14,7.0,
,,,214296.0,1,14,7.0,
,,,,2,14,12.0,9.0
,,,,1,14,9.0,
500000.0,,,,1,14,7.0,7.0
,,,220000.0,1,14,0.0,
,,,214296.0,2,14,4.0,
500000.0,,,,1,14,10.0,9.0
,,,,2,14,6.0,
,,,200000.0,1,14,6.0,
,,,200000.0,1,14,12.0,6.0
,,,200000.0,2,14,12.0,
,,,,2,14,16.0,2.0
,,,,1,14,16.0,
,,,,2,14,,
,,,,2,14,,
,,,214296.0,1,14,8.0,
316090.0,,,,2,14,12.0,9.0
,,,,2,14,15.0,
,,,,2,14,8.0,
450000.0,,,,1,14,5.0,9.0
,,,,1,14,16.0,
,,,,1,14,4.0,7.0
600000.0,,,,2,14,15.0,3.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,,
,,,,2,14,11.0,5.0
,,,214292.0,2,14,3.0,
800000.0,,,,1,14,12.0,3.0
,,,,2,14,12.0,
,,,,2,14,,
,,,,2,14,,
0.0,,,950000.0,1,14,19.0,2.0
,,,,2,14,15.0,
-88.0,,,,2,14,20.0,2.0
,,,,1,14,15.0,
,,,,1,14,14.0,
,,,2900000.0,2,14,21.0,2.0
,,,680000.0,1,14,9.0,
1600000.0,,,,1,14,17.0,3.0
,,,,2,14,4.0,6.0
500000.0,,,,1,14,12.0,7.0
,,,,1,14,11.0,
,,,,1,14,,
,,,,2,14,12.0,
,,,,1,14,12.0,9.0
,,,,1,14,12.0,
,,,,1,14,,
,,,,1,14,11.0,8.0
,,,,2,14,12.0,6.0
,,,,1,14,12.0,
,,,,1,14,13.0,
,,,,1,14,10.0,
,,,,1,14,17.0,
,,,214296.0,1,14,3.0,
,,,214296.0,2,14,3.0,
,,,360000.0,1,14,17.0,
,,,,2,14,17.0,
217000.0,,,,1,14,12.0,9.0
217000.0,,,,2,14,12.0,9.0
,,,,1,14,16.0,
,,,,1,14,9.0,
800000.0,,,,2,14,17.0,2.0
,,,,1,14,17.0,
800000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,12.0,8.0
,,,214296.0,2,14,6.0,
500000.0,,,214296.0,1,14,10.0,5.0
,,,202049.0,1,14,11.0,8.0
450000.0,,,90000.0,2,14,12.0,5.0
,,,,2,14,15.0,
,,21243.0,,2,14,,
,,,,2,14,15.0,1.0
,,,,1,14,15.0,
,,,,1,14,11.0,
,,,,1,14,12.0,
,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,,,2,14,,
,,,300000.0,1,14,17.0,
,,,,1,14,12.0,5.0
600000.0,,,,1,14,12.0,5.0
,,,,2,14,17.0,
,,,,2,14,14.0,
400000.0,,,,1,14,5.0,8.0
400000.0,,,,2,14,9.0,5.0
,,,,2,14,15.0,
,,,,2,14,,
,,,,1,14,11.0,7.0
,,,248000.0,1,14,5.0,
,,,214296.0,2,14,5.0,
,,,,2,14,17.0,
,,,214296.0,1,14,3.0,
400000.0,,,,1,14,6.0,5.0
,100000.0,,214000.0,2,14,10.0,
,100000.0,,300000.0,1,14,12.0,
,,,500000.0,2,14,17.0,
,,,400000.0,1,14,16.0,3.0
,860000.0,,,1,14,15.0,
250000.0,,,,2,14,12.0,8.0
,,,,2,14,11.0,
350000.0,,,,1,14,14.0,8.0
600000.0,,,,1,14,12.0,8.0
1200000.0,,,,2,14,17.0,2.0
452000.0,,,,2,14,12.0,7.0
,,,,2,14,,
940000.0,,,,2,14,16.0,2.0
,,,,2,14,14.0,
1700000.0,,,,2,14,17.0,2.0
,,,190000.0,2,14,10.0,
,,,,1,14,17.0,8.0
,,,400000.0,1,14,16.0,
,,,250000.0,2,14,12.0,
,,,,2,14,13.0,
680000.0,,,,1,14,12.0,7.0
500000.0,,,,1,14,12.0,7.0
,,,,2,14,,
600000.0,,,,2,14,12.0,4.0
300000.0,,,,1,14,15.0,5.0
,,,,2,14,10.0,
,,,300000.0,2,14,16.0,
500000.0,,,,1,14,16.0,2.0
,,,,2,14,15.0,2.0
,,,,1,14,,
,,,214296.0,1,14,6.0,
,,,220000.0,2,14,16.0,
,,,214296.0,1,14,6.0,
,,,214296.0,2,14,5.0,
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,2,14,,
,,,,2,14,,
,,,,2,14,12.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,10.0,
,,,300000.0,2,14,18.0,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,16.0,
,,,,1,14,9.0,
,,,414000.0,1,14,11.0,
,,,490000.0,2,14,12.0,
,,,,2,14,5.0,
,,,,1,14,12.0,
250000.0,,,,1,14,14.0,9.0
,,,,2,14,,
1200000.0,,,,1,14,12.0,7.0
410000.0,,,,2,14,12.0,5.0
500000.0,,,,2,14,15.0,9.0
,,,,1,14,13.0,
,,21243.0,,1,14,9.0,
,,,214296.0,1,14,2.0,
,,,950000.0,1,14,17.0,
,,,,1,14,10.0,9.0
,,,,2,14,8.0,
,,,,2,14,10.0,
,,,,1,14,11.0,
,,,214296.0,2,14,5.0,
,,,,1,14,8.0,7.0
,,21243.0,,1,14,10.0,
,,,,1,14,9.0,
,,,,2,14,12.0,
,,,,1,14,11.0,
,,,,1,14,11.0,5.0
,,,220000.0,2,14,4.0,3.0
,,,214296.0,2,14,12.0,
,,,214296.0,1,14,8.0,
,,,,2,14,12.0,
,,,,2,14,,
,,,,2,14,8.0,
,,,480000.0,1,14,6.0,
650000.0,,,,1,14,12.0,7.0
,,,,2,14,6.0,
,,,,1,14,11.0,
,,,,1,14,,
,40000.0,,,2,14,9.0,
,,,,1,14,3.0,
500000.0,,,,2,14,12.0,8.0
,,,,2,14,3.0,
1050000.0,,,,1,14,16.0,2.0
500000.0,,,300000.0,1,14,10.0,8.0
300000.0,,,,2,14,8.0,9.0
,,,,1,14,14.0,
,,,,2,14,,
,,,,2,14,5.0,
,,,,1,14,3.0,
300000.0,,,,2,14,12.0,9.0
500000.0,,,,1,14,12.0,9.0
,,,,2,14,14.0,
,,,214296.0,2,14,8.0,
,,,214296.0,1,14,6.0,1.0
,,,230000.0,2,14,8.0,
,,,,1,14,8.0,
,,,214296.0,2,14,3.0,
,,,214296.0,2,14,4.0,
,,,420000.0,2,14,9.0,
,,,,1,14,10.0,5.0
,,,,2,14,16.0,2.0
,,,,1,14,16.0,5.0
,,,,1,14,17.0,
,,,,2,14,12.0,
,,,,2,14,,
1300000.0,,,,2,14,16.0,2.0
600000.0,,,,1,14,14.0,5.0
,,,,1,14,15.0,
,,,,1,14,,
,,,,1,14,16.0,2.0
,,,,1,14,13.0,
,,,,1,14,,
900000.0,,,,2,14,17.0,2.0
900000.0,,,,1,14,17.0,2.0
,,,700000.0,1,14,14.0,
,,,214296.0,2,14,13.0,
-88.0,,,,1,14,18.0,2.0
200000.0,,,,2,14,4.0,9.0
,,,214296.0,1,14,10.0,2.0
700000.0,,,,2,14,15.0,3.0
1200000.0,,,,1,14,15.0,3.0
,,,,2,14,10.0,
,,,,1,14,,
,,,,2,14,0.0,
,,,,1,14,12.0,7.0
340000.0,,,,2,14,15.0,3.0
,,,140000.0,2,14,12.0,
1200000.0,,,,2,14,17.0,2.0
600000.0,,,100000.0,2,14,12.0,5.0
,,,,1,14,12.0,6.0
,,,,1,14,10.0,7.0
653000.0,,,,2,14,17.0,2.0
1500000.0,,,,1,14,12.0,8.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,12.0,
,,,800000.0,1,14,16.0,
,,,,1,14,15.0,
2000000.0,,,,1,14,17.0,1.0
1500000.0,,,,2,14,17.0,3.0
,,,,1,14,,
,,,180000.0,2,14,0.0,
410000.0,,,,2,14,10.0,9.0
,,,,1,14,9.0,5.0
240000.0,,,,2,14,12.0,9.0
310000.0,,,,1,14,12.0,9.0
,,,,2,14,,
500000.0,,,,2,14,12.0,9.0
,,,,1,14,13.0,
,,,,2,14,11.0,
750000.0,,,,1,14,15.0,3.0
1000000.0,,,,2,14,15.0,3.0
,,,,2,14,12.0,
,,,,2,14,,
,,,214296.0,2,14,0.0,
,,,,2,14,5.0,
,,,,1,14,8.0,7.0
375000.0,,,,1,14,12.0,4.0
,,,,2,14,12.0,
,,,,2,14,12.0,
500000.0,,,,2,14,12.0,5.0
1300000.0,,,,1,14,15.0,0.0
800000.0,,,,1,14,14.0,0.0
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,2,14,10.0,
,,,214296.0,2,14,2.0,
,,,,1,14,9.0,6.0
,,,,2,14,12.0,
,,,,2,14,7.0,
,,,400000.0,1,14,12.0,
500000.0,,,,1,14,12.0,5.0
600000.0,,,,1,14,5.0,8.0
,,,,2,14,5.0,
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,8.0,
450000.0,,,,1,14,9.0,6.0
700000.0,,,,1,14,12.0,6.0
500000.0,,,,1,14,7.0,6.0
,,,,2,14,2.0,
600000.0,,,,2,14,15.0,3.0
2200000.0,,,,1,14,17.0,5.0
,,,,2,14,15.0,
1600000.0,,,,2,14,18.0,2.0
,,,,2,14,15.0,
,,,,1,14,17.0,3.0
0.0,,,,1,14,17.0,2.0
,,,,1,14,18.0,
,,,,2,14,12.0,
,,,,2,14,12.0,7.0
,,,,1,14,14.0,7.0
,,,,2,14,14.0,
,,,,2,14,,
,,,,2,14,,
300000.0,,,,2,14,12.0,4.0
,,,,1,14,,
,,,,2,14,,
1400000.0,,,,2,14,17.0,2.0
1500000.0,,,,1,14,17.0,2.0
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
,,,,2,14,15.0,
800000.0,,,,1,14,12.0,7.0
600000.0,,,,1,14,11.0,9.0
400000.0,,,,2,14,6.0,9.0
,,,,1,14,14.0,
,,,,1,14,11.0,
,,,,2,14,11.0,
,,,,1,14,11.0,
,,,214296.0,2,14,4.0,
,,,214296.0,1,14,2.0,
,,,,2,14,15.0,5.0
,,,,2,14,13.0,5.0
,,21243.0,,1,14,11.0,5.0
750000.0,,,,1,14,17.0,3.0
,,,,1,14,15.0,
,,,,2,14,12.0,
500000.0,,,,2,14,8.0,9.0
300000.0,,,,2,14,12.0,5.0
,,,,1,14,10.0,
,,,,2,14,,
1500000.0,,,,1,14,12.0,7.0
,,,,1,14,,
,,,,1,14,12.0,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
550000.0,,,,2,14,12.0,6.0
1080000.0,,,,1,14,16.0,4.0
,,,,2,14,10.0,9.0
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,8.0
,,,,2,14,3.0,
500000.0,,,,1,14,1.0,6.0
700000.0,,,,1,14,12.0,8.0
592000.0,,,,2,14,12.0,3.0
,,,,1,14,9.0,
,,,,2,14,,
320000.0,,,,2,14,8.0,5.0
,,,,2,14,12.0,
,,,,1,14,8.0,7.0
,,,,2,14,4.0,
1295000.0,,,,2,14,17.0,2.0
,,,,2,14,5.0,
550000.0,,,,1,14,6.0,6.0
,,,,1,14,0.0,
,,,,2,14,8.0,
,,,,1,14,12.0,
,,,,2,14,4.0,
,,,,1,14,4.0,9.0
660000.0,,,,2,14,12.0,5.0
,,,,1,14,14.0,
,844000.0,,,2,14,17.0,
,,,,1,14,12.0,
,,,,2,14,12.0,5.0
800000.0,,,,1,14,12.0,6.0
,,,,1,14,,
,,,220000.0,1,14,10.0,
,,,,2,14,0.0,
420000.0,,,,1,14,12.0,9.0
,300000.0,,,2,14,15.0,
,,,,2,14,,
,,,350000.0,1,14,9.0,
,,,,1,14,17.0,
200000.0,,,,2,14,8.0,5.0
500000.0,,,,1,14,15.0,6.0
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,7.0
,,,215000.0,1,14,0.0,
,,,214000.0,2,14,2.0,
,,,,2,14,12.0,
,,,,1,14,8.0,
,,,,1,14,12.0,7.0
410000.0,,,,2,14,12.0,5.0
,,,,2,14,8.0,9.0
,,,212000.0,1,14,4.0,
,,,,1,14,12.0,8.0
450000.0,,,,2,14,14.0,3.0
,,,,1,14,8.0,7.0
,,,,1,14,,
500000.0,,,,1,14,6.0,6.0
,,,,2,14,4.0,
,,,,1,14,11.0,
,,,,2,14,,
,,,,1,14,13.0,7.0
,,,,2,14,12.0,5.0
,,,,2,14,11.0,
,,,214296.0,2,14,3.0,
,,,300000.0,1,14,6.0,7.0
450000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,7.0
,,,,1,14,11.0,
,,,,2,14,,
,,21243.0,,1,14,,
400000.0,,,,1,14,13.0,5.0
,100000.0,,,2,14,14.0,
,,,,2,14,,
,,,,2,14,12.0,7.0
,,,,2,14,17.0,
800000.0,,,,1,14,17.0,3.0
420000.0,,,,2,14,12.0,3.0
,,,,2,14,,
,,,,2,14,15.0,
,,,250000.0,1,14,12.0,
1000000.0,,,,1,14,17.0,2.0
,,,,2,14,12.0,
,,,,1,14,11.0,9.0
,,21243.0,,2,14,,
,,21243.0,,2,14,,
,,21243.0,,2,14,,
,,,,1,14,12.0,
,,,214000.0,2,14,6.0,
,,,214296.0,1,14,4.0,
,,,214000.0,2,14,2.0,
500000.0,,,,2,14,14.0,3.0
187500.0,,,,2,14,12.0,5.0
,,,,1,14,10.0,7.0
,,,214296.0,2,14,,
500000.0,,,,1,14,12.0,9.0
500000.0,,,,2,14,14.0,3.0
,,,,2,14,,
,500000.0,,104000.0,2,14,8.0,
,,,,1,14,10.0,
,,,,1,14,9.0,
,,,,1,14,8.0,7.0
,,,,2,14,4.0,5.0
,,21243.0,,2,14,10.0,
,,,247000.0,1,14,11.0,
,,,180000.0,2,14,12.0,
750000.0,,,,2,14,12.0,5.0
,,,,2,14,11.0,
450000.0,,,,2,14,12.0,5.0
,,,225000.0,2,14,9.0,
,,,220000.0,1,14,10.0,
,,,214296.0,2,14,3.0,
,,,214296.0,1,14,4.0,
,,,,1,14,15.0,7.0
1300000.0,,,,2,14,17.0,2.0
,,,,2,14,,
,,,400000.0,1,14,12.0,
,,,214296.0,2,14,15.0,
,,,,2,14,8.0,
,,,,1,14,8.0,9.0
,,,,2,14,12.0,
,,,,1,14,8.0,
,,21243.0,,2,14,,
,,,,2,14,3.0,
600000.0,,,,2,14,12.0,3.0
,,,,1,14,12.0,7.0
,,,,1,14,11.0,
,,,,1,14,,
,,,,2,14,,
,,,,1,14,5.0,
500000.0,,,,2,14,12.0,9.0
,,,214296.0,1,14,2.0,
,,,214296.0,2,14,4.0,
,,,,1,14,0.0,
500000.0,,,,1,14,16.0,1.0
500000.0,,,,1,14,14.0,9.0
,,,,2,14,,
,,,,1,14,,
,,,230000.0,2,14,12.0,
,,,380000.0,1,14,12.0,
,,,,1,14,12.0,5.0
250000.0,,,214296.0,2,14,12.0,5.0
,,,,2,14,5.0,
,,,,1,14,8.0,7.0
600000.0,,,,2,14,12.0,4.0
,,,,1,14,,
,,,,1,14,17.0,5.0
1500000.0,,,,2,14,16.0,2.0
500000.0,,,,1,14,12.0,8.0
0.0,,,,1,14,15.0,5.0
1200000.0,,,,2,14,13.0,5.0
,,,,1,14,,
500000.0,,,,2,14,8.0,9.0
-88.0,,,,1,14,17.0,4.0
,,,,2,14,8.0,
500000.0,,,,1,14,8.0,7.0
,,,,1,14,2.0,
,,,,2,14,8.0,
,,,,1,14,8.0,3.0
500000.0,,,,2,14,13.0,3.0
,,21243.0,,2,14,12.0,
,,,,2,14,,
,,,,1,14,12.0,
,,,,2,14,8.0,
600000.0,,,,1,14,8.0,7.0
500000.0,,,,1,14,8.0,6.0
,,,,2,14,8.0,
,,,214296.0,2,14,0.0,
375000.0,,,,1,14,8.0,7.0
120000.0,,,200000.0,2,14,7.0,9.0
,,,,1,14,6.0,7.0
-88.0,,,,1,14,12.0,2.0
700000.0,,,,1,14,7.0,8.0
,,,,2,14,12.0,
410000.0,,,214296.0,2,14,12.0,9.0
,,,214296.0,2,14,3.0,
,,,880000.0,1,14,10.0,
400000.0,,,,2,14,6.0,5.0
500000.0,,,,2,14,15.0,4.0
342000.0,,,,1,14,15.0,5.0
,,21243.0,,2,14,,
450000.0,,,101000.0,2,14,12.0,5.0
,,,,2,14,12.0,7.0
300000.0,,,,2,14,15.0,2.0
,,,,2,14,14.0,7.0
,,,214296.0,2,14,6.0,
,,,214296.0,1,14,1.0,
