id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion,dormitorios_estimados,personas_hogar,indice_hacinamiento,f_A,clasificacion,precio_m2
1068,casa,venta,La Unión,220000000.0,225.0,"Villa Verde 1 - 300, La Unión",11,3.1,0.28,1,Sin hacinamiento,977777.7777777778
1069,casa,venta,La Unión,400000000.0,303.0,La Unión,15,3.1,0.21,1,Sin hacinamiento,1320132.01320132
1070,casa,venta,La Unión,151840000.0,150.0,"CASA CAMPESTRE DE 150 M2 EN PARCELA DE 5000M2, La Unión",7,3.1,0.44,1,Sin hacinamiento,1012266.6666666666
1071,casa,venta,La Unión,36000000.0,50.0,"SECTOR TRUMAO, La Unión",2,3.1,1.55,1,Sin hacinamiento,720000.0
1072,casa,venta,La Unión,160000000.0,180.0,"Serrano 845, Ranco, La Unión, La Unión",9,3.1,0.34,1,Sin hacinamiento,888888.8888888889
1073,casa,venta,La Unión,234120000.0,225.0,"Eleuterio Ramírez 1473, La Unión, Chile, La Unión",11,3.1,0.28,1,Sin hacinamiento,1040533.3333333334
1074,casa,venta,La Unión,392000000.0,320.0,La Unión,16,3.1,0.19,1,Sin hacinamiento,1225000.0
1075,casa,venta,La Unión,180400000.0,138.0,"Arturo Prat 1187, La Unión, Chile, La Unión",6,3.1,0.52,1,Sin hacinamiento,1307246.3768115942
1076,casa,venta,La Unión,250000000.0,305.0,"Cam. La Flor, La Unión, La Unión",15,3.1,0.21,1,Sin hacinamiento,819672.131147541
1077,casa,venta,La Unión,75000000.0,95.0,"Meliton Montesinos, La Unión",4,3.1,0.78,1,Sin hacinamiento,789473.6842105263
1078,casa,venta,La Unión,130000000.0,140.0,"RAPACO, La Unión",7,3.1,0.44,1,Sin hacinamiento,928571.4285714285
1079,casa,venta,La Unión,270000000.0,278.0,La Unión,13,3.1,0.24,1,Sin hacinamiento,971223.0215827338
1080,casa,venta,La Unión,150000000.0,165.0,"Pasaje Las Dalias, La Unión",8,3.1,0.39,1,Sin hacinamiento,909090.9090909091
1081,casa,venta,La Unión,140000000.0,190.0,"La Unión, Chile, La Unión",9,3.1,0.34,1,Sin hacinamiento,736842.1052631579
1082,casa,venta,La Unión,260000000.0,230.0,La Unión,11,3.1,0.28,1,Sin hacinamiento,1130434.7826086956
1083,casa,venta,La Unión,1720000000.0,420.0,La Unión,21,3.1,0.15,1,Sin hacinamiento,4095238.095238095
1084,casa,venta,La Unión,250000000.0,330.0,"La Unión, Chile, La Unión",16,3.1,0.19,1,Sin hacinamiento,757575.7575757576
1085,casa,venta,La Unión,308800000.0,120.0,"Arturo Prat N°447, La Unión",6,3.1,0.52,1,Sin hacinamiento,2573333.3333333335
1086,casa,venta,La Unión,220000000.0,130.0,"Manuel Rodriguez 946, La Unión",6,3.1,0.52,1,Sin hacinamiento,1692307.6923076923
1087,casa,venta,La Unión,95000100.0,53.0,"T-210, La Unión",2,3.1,1.55,1,Sin hacinamiento,1792454.716981132
1088,casa,venta,La Unión,62000000.0,50.0,"Los Esteros S/n°, La Unión",2,3.1,1.55,1,Sin hacinamiento,1240000.0
1089,casa,venta,La Unión,1520000000.0,540.0,La Unión,27,3.1,0.11,1,Sin hacinamiento,2814814.814814815
1090,casa,venta,La Unión,180000000.0,126.0,La Unión,6,3.1,0.52,1,Sin hacinamiento,1428571.4285714286
1091,casa,venta,La Unión,190000000.0,140.0,"T-75 1 - 300, Puerto Nuevo, La Unión, Los Ríos, Chile, La Unión",7,3.1,0.44,1,Sin hacinamiento,1357142.857142857
1092,casa,venta,La Unión,314000000.0,208.0,La Unión,10,3.1,0.31,1,Sin hacinamiento,1509615.3846153845
1093,casa,venta,La Unión,336000000.0,6.0,La Unión,1,3.1,3.1,2,Hacinamiento medio,56000000.0
1094,casa,venta,La Unión,180000000.0,185.0,"LA UNION, La Unión",9,3.1,0.34,1,Sin hacinamiento,972972.972972973
1095,casa,venta,La Unión,120000000.0,51.0,"Arturo Prat 1 - 300, La Unión, La Unión",2,3.1,1.55,1,Sin hacinamiento,2352941.1764705884
1096,casa,venta,La Unión,75000000.0,53.0,"Pje. Nueva Esperanza 300 - 600, La Unión, La Unión",2,3.1,1.55,1,Sin hacinamiento,1415094.3396226414
1097,casa,venta,La Unión,100000000.0,72.0,La Unión,3,3.1,1.03,1,Sin hacinamiento,1388888.888888889
1098,casa,venta,La Unión,110400000.0,136.0,"Javiera Carrera 1 - 300, La Unión, La Unión",6,3.1,0.52,1,Sin hacinamiento,811764.7058823529
1099,casa,venta,La Unión,380000000.0,250.0,"PXP5+87 La Unión, Chile, La Unión",12,3.1,0.26,1,Sin hacinamiento,1520000.0
1100,casa,venta,La Unión,130000000.0,138.0,"PVQ3+6G La Unión, Chile, La Unión",6,3.1,0.52,1,Sin hacinamiento,942028.9855072463
1101,casa,venta,La Unión,140000000.0,100.0,"Eleuterio Ramírez 1625, 5220459 La Unión, Los Ríos, Chile, La Unión",5,3.1,0.62,1,Sin hacinamiento,1400000.0
1102,casa,venta,La Unión,220000000.0,211.0,"MVX8+85 Vista Hermosa, La Unión, Chile, La Unión",10,3.1,0.31,1,Sin hacinamiento,1042654.028436019
1103,casa,venta,La Unión,316000000.0,260.0,"Puerto Nuevo, La Unión, La Unión",13,3.1,0.24,1,Sin hacinamiento,1215384.6153846155
1104,casa,venta,La Unión,340000000.0,285.0,La Unión,14,3.1,0.22,1,Sin hacinamiento,1192982.4561403508
1105,casa,venta,La Unión,130000000.0,137.0,"PVQ3+4M La Unión, Chile, La Unión",6,3.1,0.52,1,Sin hacinamiento,948905.109489051
1106,casa,venta,La Unión,260000000.0,133.0,"Camino La Flor, La Unión, La Unión",6,3.1,0.52,1,Sin hacinamiento,1954887.2180451127
1107,casa,venta,La Unión,221080000.0,179.0,"Altos San Isidro Parcela 11 Sector Rapaco La Unión, La Unión",8,3.1,0.39,1,Sin hacinamiento,1235083.7988826816
1108,casa,venta,La Unión,2500000000.0,500.0,"VENTA PARCELA 1HA + CASA + GALPON 1.300MT2 - RIO BUENO, La Unión",25,3.1,0.12,1,Sin hacinamiento,5000000.0
1109,casa,venta,La Unión,250000000.0,175.0,"Rapaco - Alto San Isidro, La Unión",8,3.1,0.39,1,Sin hacinamiento,1428571.4285714286
1110,casa,venta,La Unión,280000000.0,260.0,"Puente Presidente Ibañez, La Unión",13,3.1,0.24,1,Sin hacinamiento,1076923.076923077
1111,casa,venta,La Unión,340000000.0,285.0,"Lomas De Cudico, La Unión",14,3.1,0.22,1,Sin hacinamiento,1192982.4561403508
1112,casa,venta,La Unión,160000000.0,161.0,"Caupolicán 1092, La Unión, La Unión",8,3.1,0.39,1,Sin hacinamiento,993788.8198757764
1113,casa,venta,La Unión,180000000.0,10.0,"Q595+J9, Los Esteros, La Unión, La Unión",1,3.1,3.1,2,Hacinamiento medio,18000000.0
1114,casa,venta,La Unión,65000000.0,32.0,"Puerto Nuevo, La Unión, La Unión",1,3.1,3.1,2,Hacinamiento medio,2031250.0
1115,casa,venta,La Unión,108000000.0,198.0,"Rio Bueno  SN, La Unión",9,3.1,0.34,1,Sin hacinamiento,545454.5454545454
1116,casa,venta,La Unión,320000000.0,285.0,La Unión,14,3.1,0.22,1,Sin hacinamiento,1122807.0175438595
1117,casa,venta,Río Bueno,70000000.0,64.0,"Sector Rucatayo Alto, A 20 Min. De Entre Lagos Y Playa Mantilhue, Río Bueno",3,3.2,1.07,1,Sin hacinamiento,1093750.0
1118,casa,venta,Río Bueno,455840000.0,150.0,"La Florida, Río Bueno",7,3.2,0.46,1,Sin hacinamiento,3038933.3333333335
1119,casa,venta,Río Bueno,690000000.0,300.0,"Excelente Conectividad A Ruta 5 Sur, A 10 Min. De Rio Bueno Y 20 Min. De Osorno, Río Bueno",15,3.2,0.21,1,Sin hacinamiento,2300000.0
1120,casa,venta,Río Bueno,89000000.0,71.0,"Lisandro Acevedo, Condominio La Cantera., Río Bueno",3,3.2,1.07,1,Sin hacinamiento,1253521.1267605633
1121,casa,venta,Río Bueno,85000000.0,120.0,"Parque Y Plaza De Juegos Villa Bicentenario, Rio Bueno, Río Bueno, Chile, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,708333.3333333334
1122,casa,venta,Río Bueno,85000000.0,46.0,"Margot Duhalde 1 - 300, Río Bueno",2,3.2,1.6,1,Sin hacinamiento,1847826.0869565217
1123,casa,venta,Río Bueno,87000000.0,53.0,"Piruco 1 - 300, Río Bueno",2,3.2,1.6,1,Sin hacinamiento,1641509.433962264
1124,casa,venta,Río Bueno,165000000.0,132.0,"18 DE SEPTIEMBRE RÍO BUENO, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,1250000.0
1125,casa,venta,Río Bueno,260000000.0,233.0,"H37M+6V, Trafun, Río Bueno, Los Ríos, Chile, Río Bueno",11,3.2,0.29,1,Sin hacinamiento,1115879.8283261803
1126,casa,venta,Río Bueno,230000000.0,300.0,"Blanco Encalada 638, Rio Bueno, Río Bueno, Río Bueno",15,3.2,0.21,1,Sin hacinamiento,766666.6666666666
1127,casa,venta,Río Bueno,144000000.0,252.0,"RIO BUENO CASA, Río Bueno",12,3.2,0.27,1,Sin hacinamiento,571428.5714285715
1128,casa,venta,Río Bueno,250000000.0,124.0,"Independencia 1436, Rio Bueno, Río Bueno, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,2016129.0322580645
1129,casa,venta,Río Bueno,70000000.0,64.0,Río Bueno,3,3.2,1.07,1,Sin hacinamiento,1093750.0
1130,casa,venta,Río Bueno,95000000.0,50.0,"Diego Portales, 750, Río Bueno",2,3.2,1.6,1,Sin hacinamiento,1900000.0
1131,casa,venta,Río Bueno,90000000.0,91.0,"Crucero, Río Bueno, Chile, Río Bueno",4,3.2,0.8,1,Sin hacinamiento,989010.989010989
1132,casa,venta,Río Bueno,175000000.0,106.0,"Trafun, Rio Bueno, Río Bueno",5,3.2,0.64,1,Sin hacinamiento,1650943.3962264152
1133,casa,venta,Río Bueno,68760000.0,60.0,"Trapi, Rio Bueno, Río Bueno",3,3.2,1.07,1,Sin hacinamiento,1146000.0
1134,casa,venta,Río Bueno,150000000.0,120.0,"T-99-U, Trafun, Río Bueno, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,1250000.0
1135,casa,venta,Río Bueno,165000000.0,120.0,"T-99-U, Trafun, Río Bueno, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,1375000.0
1136,casa,venta,Río Bueno,192000000.0,91.0,Río Bueno,4,3.2,0.8,1,Sin hacinamiento,2109890.10989011
1137,casa,venta,Río Bueno,230000000.0,255.0,"San Martín 1665, Rio Bueno, Río Bueno, Río Bueno",12,3.2,0.27,1,Sin hacinamiento,901960.7843137255
1138,casa,venta,Río Bueno,325000000.0,205.0,"P55W+88 Las Golondrinas, Río Bueno, Chile, Río Bueno",10,3.2,0.32,1,Sin hacinamiento,1585365.8536585367
1139,casa,venta,Río Bueno,68760000.0,60.0,"Trapi SN, Río Bueno, Río Bueno",3,3.2,1.07,1,Sin hacinamiento,1146000.0
1140,casa,venta,Río Bueno,900000000.0,1.0,"ESQUINA CON OHIGGINS, Río Bueno",1,3.2,3.2,2,Hacinamiento medio,900000000.0
1141,casa,venta,Río Bueno,48360000.0,38.0,"Mackenna 1918, Rio Bueno, Río Bueno, Río Bueno",1,3.2,3.2,2,Hacinamiento medio,1272631.5789473683
1142,casa,venta,Río Bueno,80000000.0,110.0,"Mansun (Bueyes), Rio Bueno, Río Bueno, Río Bueno",5,3.2,0.64,1,Sin hacinamiento,727272.7272727273
1143,casa,venta,Río Bueno,164000000.0,130.0,"Rio Bueno, Río Bueno",6,3.2,0.53,1,Sin hacinamiento,1261538.4615384615
1144,casa,venta,Panguipulli,180000000.0,108.0,Panguipulli,5,3.2,0.64,1,Sin hacinamiento,1666666.6666666667
1145,casa,venta,Panguipulli,1114000000.0,280.0,"A Cinco Minutos Del Pueblo De De Panguipulli, Lago Panguipulli, Panguipulli",14,3.2,0.23,1,Sin hacinamiento,3978571.4285714286
1146,casa,venta,Panguipulli,1940000000.0,767.0,"A 7km De Playa Monje, Lago Panguipulli, Panguipulli",38,3.2,0.08,1,Sin hacinamiento,2529335.0717079532
1147,casa,venta,Panguipulli,680000000.0,250.0,"Condominio Cercano Al Pueblo De Panguipulli, Lago Panguipulli, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,2720000.0
1148,casa,venta,Panguipulli,296000000.0,240.0,"Km 7 Camino Internacional, Lago Calafquén, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1233333.3333333333
1149,casa,venta,Panguipulli,2388000000.0,880.0,"Sector Niltre, Lago Panguipulli, Panguipulli",44,3.2,0.07,1,Sin hacinamiento,2713636.3636363638
1150,casa,venta,Panguipulli,156000000.0,90.0,"Manuel Rodríguez, Panguipulli, Lago Panguipulli, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1733333.3333333333
1151,casa,venta,Panguipulli,596000000.0,340.0,"CWJH+MH Nomeco, Panguipulli, Chile, Lago Calafquén, Panguipulli",17,3.2,0.19,1,Sin hacinamiento,1752941.1764705882
1152,casa,venta,Panguipulli,920000000.0,250.0,Panguipulli,12,3.2,0.27,1,Sin hacinamiento,3680000.0
1153,casa,venta,Panguipulli,204000000.0,115.0,"Panguipulli, Lago Panguipulli",5,3.2,0.64,1,Sin hacinamiento,1773913.043478261
1154,casa,venta,Panguipulli,580000000.0,196.0,"Sector Puyumen, Lago Panguipulli, Panguipulli",9,3.2,0.36,1,Sin hacinamiento,2959183.673469388
1155,casa,venta,Panguipulli,252000000.0,250.0,"Panguipulli, Chile, Lago Panguipulli, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1008000.0
1156,casa,venta,Panguipulli,640000000.0,225.0,"J.B. Etchegaray, Panguipulli, Lago Panguipulli, Panguipulli",11,3.2,0.29,1,Sin hacinamiento,2844444.4444444445
1157,casa,venta,Panguipulli,1040000000.0,250.0,"Panguipulli, Lago Panguipulli, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,4160000.0
1158,casa,venta,Panguipulli,222720000.0,180.0,Panguipulli,9,3.2,0.36,1,Sin hacinamiento,1237333.3333333333
1159,casa,venta,Panguipulli,476000000.0,217.0,"Pilinhue, Panguipulli, Chile, Lago Calafquén, Panguipulli",10,3.2,0.32,1,Sin hacinamiento,2193548.3870967743
1160,casa,venta,Panguipulli,130000000.0,110.0,"GENERAL IBAÑEZ, Lago Panguipulli, Panguipulli",5,3.2,0.64,1,Sin hacinamiento,1181818.1818181819
1161,casa,venta,Panguipulli,130000000.0,81.0,"Coñaripe, 1 - 300, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1604938.2716049382
1162,casa,venta,Panguipulli,368000000.0,140.0,"Región De Los Rios, Lago Panguipulli, Panguipulli",7,3.2,0.46,1,Sin hacinamiento,2628571.4285714286
1163,casa,venta,Panguipulli,680000000.0,300.0,"Panguipulli, Lago Panguipulli",15,3.2,0.21,1,Sin hacinamiento,2266666.6666666665
1164,casa,venta,Panguipulli,368000000.0,140.0,"9RW2+7F Pullinque, Panguipulli, Chile, Panguipulli",7,3.2,0.46,1,Sin hacinamiento,2628571.4285714286
1165,casa,venta,Panguipulli,79000000.0,100.0,"Panguipulli, Lago Panguipulli",5,3.2,0.64,1,Sin hacinamiento,790000.0
1166,casa,venta,Panguipulli,920000000.0,400.0,"Panguipulli, Lago Panguipulli",20,3.2,0.16,1,Sin hacinamiento,2300000.0
1167,casa,venta,Panguipulli,636000000.0,5.0,"Condominio Pilinhue 2 Parcela 17, 0, Lago Calafquén, Panguipulli",1,3.2,3.2,2,Hacinamiento medio,127200000.0
1168,casa,venta,Panguipulli,90000000.0,88.0,"Panguipulli, Lago Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1022727.2727272727
1169,casa,venta,Panguipulli,636000000.0,225.0,"Panguipulli, Lago Panguipulli",11,3.2,0.29,1,Sin hacinamiento,2826666.6666666665
1170,casa,venta,Panguipulli,200000000.0,200.0,"Neltume, Panguipulli",10,3.2,0.32,1,Sin hacinamiento,1000000.0
1171,casa,venta,Panguipulli,760000000.0,388.0,Panguipulli,19,3.2,0.17,1,Sin hacinamiento,1958762.8865979381
1172,casa,venta,Panguipulli,295000000.0,241.0,"Huilo-Huilo, Panguipulli, Chile, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1224066.3900414938
1173,casa,venta,Panguipulli,340000000.0,244.0,"Chile, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1393442.6229508198
1174,casa,venta,Panguipulli,119600000.0,65.0,"Lago Panguipulli, Panguipulli",3,3.2,1.07,1,Sin hacinamiento,1840000.0
1175,casa,venta,Panguipulli,680000000.0,5.0,"9M4P+VX Panguipulli, Chile, Lago Panguipulli, Panguipulli",1,3.2,3.2,2,Hacinamiento medio,136000000.0
1176,casa,venta,Panguipulli,180000000.0,70.0,"Lago Panguipulli, Panguipulli",3,3.2,1.07,1,Sin hacinamiento,2571428.5714285714
1177,casa,venta,Panguipulli,144000000.0,80.0,"Ramón Freire 300, Panguipulli, Lago Panguipulli, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1800000.0
1178,casa,venta,Panguipulli,876000000.0,340.0,"Chile, Lago Panguipulli, Panguipulli",17,3.2,0.19,1,Sin hacinamiento,2576470.588235294
1179,casa,venta,Panguipulli,50000000.0,150.0,"Pasaje El Laurel 1 - 300, Lago Panguipulli, Panguipulli",7,3.2,0.46,1,Sin hacinamiento,333333.3333333333
1180,casa,venta,Panguipulli,1098000000.0,341.0,"ESPECTACULAR CASA - CONDOMINIO / PANGUIPULLI, Lago Panguipulli, Panguipulli",17,3.2,0.19,1,Sin hacinamiento,3219941.348973607
1181,casa,venta,Panguipulli,912200000.0,4.0,"Ramon Freire, 300 - 600, Lago Panguipulli, Panguipulli",1,3.2,3.2,2,Hacinamiento medio,228050000.0
1182,casa,venta,Panguipulli,299000000.0,140.0,Panguipulli,7,3.2,0.46,1,Sin hacinamiento,2135714.285714286
1183,casa,venta,Panguipulli,223600000.0,140.0,Panguipulli,7,3.2,0.46,1,Sin hacinamiento,1597142.857142857
1184,casa,venta,Panguipulli,650000000.0,75.0,"Chile, Lago Panguipulli, Panguipulli",3,3.2,1.07,1,Sin hacinamiento,8666666.666666666
1185,casa,venta,Panguipulli,90000000.0,100.0,"Chile, Lago Panguipulli, Panguipulli",5,3.2,0.64,1,Sin hacinamiento,900000.0
1186,casa,venta,Panguipulli,70000000.0,80.0,"Panguipulli, Lago Panguipulli",4,3.2,0.8,1,Sin hacinamiento,875000.0
1187,casa,venta,Panguipulli,119600000.0,50.0,"Panguipulli, Lago Panguipulli",2,3.2,1.6,1,Sin hacinamiento,2392000.0
1188,casa,venta,Panguipulli,560000000.0,298.0,"Ruta 203, Panguipulli, Los Ríos, Chile, Lago Panguipulli, Panguipulli",14,3.2,0.23,1,Sin hacinamiento,1879194.6308724831
1189,casa,venta,Panguipulli,74000000.0,75.0,"Panguipulli, Lago Panguipulli",3,3.2,1.07,1,Sin hacinamiento,986666.6666666666
1190,casa,venta,Panguipulli,115000000.0,86.0,Panguipulli,4,3.2,0.8,1,Sin hacinamiento,1337209.3023255814
1191,casa,venta,Panguipulli,1114000000.0,298.0,"Chile, Lago Panguipulli, Panguipulli",14,3.2,0.23,1,Sin hacinamiento,3738255.033557047
1192,casa,venta,Panguipulli,85000000.0,85.0,Panguipulli,4,3.2,0.8,1,Sin hacinamiento,1000000.0
1193,casa,venta,Panguipulli,80720000.0,47.0,Panguipulli,2,3.2,1.6,1,Sin hacinamiento,1717446.8085106383
1194,casa,venta,Panguipulli,880000000.0,180.0,Panguipulli,9,3.2,0.36,1,Sin hacinamiento,4888888.888888889
1195,casa,venta,Panguipulli,144000000.0,80.0,"Ramón Freire 300, Panguipulli, Lago Panguipulli, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1800000.0
1196,casa,venta,Panguipulli,120000000.0,80.0,"Panguipulli, Lago Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1500000.0
1197,casa,venta,Panguipulli,166000000.0,83.0,"Neltume, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,2000000.0
1198,casa,venta,Panguipulli,251680000.0,201.0,"Panguipulli, Lago Panguipulli",10,3.2,0.32,1,Sin hacinamiento,1252139.303482587
1199,casa,venta,Panguipulli,236000000.0,133.0,"Huilo-Huilo, Panguipulli, Chile, Panguipulli",6,3.2,0.53,1,Sin hacinamiento,1774436.0902255639
1200,casa,venta,Panguipulli,296000000.0,341.0,"LAGO PIRIHUEICO / HUILO HUILO, Panguipulli",17,3.2,0.19,1,Sin hacinamiento,868035.1906158358
1201,casa,venta,Panguipulli,108000000.0,5.0,"MITRENTUE HJ 1 LOTE 9, 1 - 300, Panguipulli",1,3.2,3.2,2,Hacinamiento medio,21600000.0
1202,casa,venta,Panguipulli,1520000000.0,340.0,"Panguipulli, Lago Panguipulli",17,3.2,0.19,1,Sin hacinamiento,4470588.235294118
1203,casa,venta,Panguipulli,880000000.0,303.0,"Panguipulli, Lago Panguipulli",15,3.2,0.21,1,Sin hacinamiento,2904290.429042904
1204,casa,venta,Panguipulli,580000000.0,196.0,"Panguipulli, Lago Panguipulli",9,3.2,0.36,1,Sin hacinamiento,2959183.673469388
1205,casa,venta,Panguipulli,120000000.0,80.0,"Panguipulli, Lago Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1500000.0
1206,casa,venta,Panguipulli,153800000.0,80.0,"J.B. Etchegaray 54, Panguipulli, Valdivia, Lago Panguipulli, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1922500.0
1207,casa,venta,Panguipulli,128320000.0,66.0,Panguipulli,3,3.2,1.07,1,Sin hacinamiento,1944242.4242424243
1208,casa,venta,Panguipulli,636000000.0,340.0,"Panguipulli, Lago Calafquén",17,3.2,0.19,1,Sin hacinamiento,1870588.2352941176
1209,casa,venta,Panguipulli,792000000.0,500.0,"Panguipulli, Lago Panguipulli",25,3.2,0.13,1,Sin hacinamiento,1584000.0
1210,casa,venta,Panguipulli,792000000.0,500.0,"Costa Panguipulli, Completamente Amoblada, Lago Panguipulli, Panguipulli",25,3.2,0.13,1,Sin hacinamiento,1584000.0
1211,casa,venta,Panguipulli,920000000.0,270.0,"Coihueco, Lago Panguipulli, Panguipulli",13,3.2,0.25,1,Sin hacinamiento,3407407.407407407
1212,casa,venta,Panguipulli,740000000.0,280.0,Panguipulli,14,3.2,0.23,1,Sin hacinamiento,2642857.1428571427
1213,casa,venta,Panguipulli,78680000.0,90.0,Panguipulli,4,3.2,0.8,1,Sin hacinamiento,874222.2222222222
1214,casa,venta,Panguipulli,2480000000.0,767.0,"Panguipulli, Lago Panguipulli",38,3.2,0.08,1,Sin hacinamiento,3233376.7926988266
1215,casa,venta,Panguipulli,1160000000.0,340.0,"Panguipulli, Lago Panguipulli",17,3.2,0.19,1,Sin hacinamiento,3411764.705882353
1216,casa,venta,Panguipulli,600000000.0,200.0,"Panguipulli, Lago Panguipulli",10,3.2,0.32,1,Sin hacinamiento,3000000.0
1217,casa,venta,Panguipulli,195600000.0,105.0,"Chile, Lago Panguipulli, Panguipulli",5,3.2,0.64,1,Sin hacinamiento,1862857.142857143
1218,casa,venta,Panguipulli,230000000.0,115.0,"Panguipulli, Lago Panguipulli",5,3.2,0.64,1,Sin hacinamiento,2000000.0
1219,casa,venta,Panguipulli,1080000000.0,340.0,"Panguipulli, Lago Panguipulli",17,3.2,0.19,1,Sin hacinamiento,3176470.588235294
1220,casa,venta,Panguipulli,416000000.0,120.0,Panguipulli,6,3.2,0.53,1,Sin hacinamiento,3466666.6666666665
1221,casa,venta,Panguipulli,2320000000.0,450.0,"Lago Panguipulli, Lago Panguipulli, Panguipulli",22,3.2,0.15,1,Sin hacinamiento,5155555.555555556
1222,casa,venta,Panguipulli,287320000.0,120.0,"Chile, Lago Panguipulli, Panguipulli",6,3.2,0.53,1,Sin hacinamiento,2394333.3333333335
1223,casa,venta,Panguipulli,220000000.0,65.0,"Panguipulli, Lago Panguipulli",3,3.2,1.07,1,Sin hacinamiento,3384615.3846153845
1224,casa,venta,Panguipulli,418640000.0,283.0,Panguipulli,14,3.2,0.23,1,Sin hacinamiento,1479293.2862190814
1225,casa,venta,Panguipulli,180000000.0,180.0,"Gonzalez - Gabriel Gonzales 147, 5210199 Panguipulli, Los Ríos, Chile, Lago Panguipulli, Panguipulli",9,3.2,0.36,1,Sin hacinamiento,1000000.0
1226,casa,venta,Panguipulli,484000000.0,264.0,Panguipulli,13,3.2,0.25,1,Sin hacinamiento,1833333.3333333333
1227,casa,venta,Panguipulli,132640000.0,80.0,"CH52+2X Melefquen, Panguipulli, Chile, Panguipulli",4,3.2,0.8,1,Sin hacinamiento,1658000.0
1228,casa,venta,Panguipulli,161120000.0,65.0,"Chile, Lago Panguipulli, Panguipulli",3,3.2,1.07,1,Sin hacinamiento,2478769.230769231
1229,casa,venta,Panguipulli,208000000.0,140.0,Panguipulli,7,3.2,0.46,1,Sin hacinamiento,1485714.2857142857
1230,casa,venta,Panguipulli,380000000.0,249.0,"Panguipulli, Lago Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1526104.4176706828
1231,casa,venta,Panguipulli,340000000.0,136.0,"Neltume, Panguipulli",6,3.2,0.53,1,Sin hacinamiento,2500000.0
1232,casa,venta,Panguipulli,354560000.0,478.0,"Chile, Lago Panguipulli, Panguipulli",23,3.2,0.14,1,Sin hacinamiento,741757.3221757322
1233,casa,venta,Panguipulli,510800000.0,589.0,"Panguipulli, Lago Panguipulli",29,3.2,0.11,1,Sin hacinamiento,867232.59762309
1234,casa,venta,Panguipulli,264000000.0,110.0,Panguipulli,5,3.2,0.64,1,Sin hacinamiento,2400000.0
1235,casa,venta,Panguipulli,263920000.0,182.0,Panguipulli,9,3.2,0.36,1,Sin hacinamiento,1450109.8901098901
1236,casa,venta,Panguipulli,126160000.0,173.0,Panguipulli,8,3.2,0.4,1,Sin hacinamiento,729248.5549132949
1237,casa,venta,Panguipulli,300000000.0,180.0,"Chile, Panguipulli",9,3.2,0.36,1,Sin hacinamiento,1666666.6666666667
1238,casa,venta,Panguipulli,308000000.0,250.0,"Chile, Panguipulli",12,3.2,0.27,1,Sin hacinamiento,1232000.0
1239,casa,venta,Panguipulli,140000000.0,5.0,Panguipulli,1,3.2,3.2,2,Hacinamiento medio,28000000.0
