y1,y11,y20amonto,y26_2c,y26_1amonto,sexo,region,esc,estrato,oficio1_88,oficio1,y29_2b
1500000.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
230000.0,,,,,2,14,16.0,141011,2.0,2351.0,0.0
,,,,,2,14,15.0,141011,5.0,5141.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
500000.0,,,,,1,14,17.0,141011,2.0,2451.0,0.0
600000.0,,,,,2,14,16.0,141011,2.0,2320.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,180000.0,,2,14,12.0,141011,,,180000.0
,0.0,,150000.0,,1,14,10.0,141011,,,150000.0
,,,,,1,14,12.0,141011,5.0,5230.0,0.0
,,,,,1,14,15.0,141011,9.0,9112.0,0.0
500000.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
270000.0,,,,,1,14,10.0,141011,9.0,9141.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
270000.0,,,,,1,14,12.0,141011,4.0,4131.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,,,,1,14,8.0,141011,7.0,7141.0,0.0
192000.0,,,,,2,14,8.0,141011,9.0,9131.0,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
400000.0,,,,,1,14,12.0,141011,8.0,8334.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
120000.0,,,,,2,14,12.0,141011,9.0,9131.0,0.0
150000.0,,,,,1,14,15.0,141011,3.0,3475.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,,,,1,14,13.0,141011,7.0,7212.0,0.0
276000.0,,,,,2,14,4.0,141011,9.0,9211.0,0.0
120000.0,,11091.0,,,2,14,10.0,141011,9.0,9132.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
270000.0,,,,,2,14,11.0,141011,9.0,9131.0,0.0
320000.0,,,,,2,14,12.0,141011,5.0,5122.0,0.0
400000.0,,,,,1,14,12.0,141011,7.0,7135.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
300000.0,,,,,2,14,12.0,141011,9.0,9132.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
350000.0,,,,,2,14,12.0,141011,4.0,4223.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,186000.0,,1,14,12.0,141011,,,186000.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,99.0,,1,14,6.0,141011,,,99.0
,0.0,,,104646.0,2,14,6.0,141011,,,104646.0
500000.0,,,,,1,14,13.0,141011,8.0,8322.0,0.0
,0.0,,99.0,,1,14,12.0,141011,,,99.0
,,,,,2,14,17.0,141011,5.0,5131.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,11091.0,,,1,14,9.0,141011,,,0.0
600000.0,,,,,1,14,13.0,141011,9.0,9152.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,4.0,141011,,,0.0
400000.0,,,,,2,14,17.0,141011,2.0,2351.0,0.0
,0.0,,,,1,14,6.0,141011,,,0.0
,0.0,,,104646.0,2,14,3.0,141011,,,104646.0
,0.0,,180000.0,,2,14,12.0,141011,,,180000.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,0.0,,200000.0,,1,14,5.0,141011,,,200000.0
,0.0,,180000.0,,2,14,3.0,141011,,,180000.0
300000.0,,,,,1,14,12.0,141011,7.0,7124.0,0.0
115000.0,,,,,2,14,9.0,141011,9.0,9333.0,0.0
380000.0,,,,,1,14,11.0,141011,9.0,9333.0,0.0
380000.0,,,,,2,14,15.0,141011,3.0,3221.0,0.0
,,,,104646.0,2,14,3.0,141011,9.0,9111.0,104646.0
,,,100000.0,,1,14,5.0,141011,5.0,5230.0,100000.0
,,,,,1,14,11.0,141011,7.0,7231.0,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
380000.0,,,,,1,14,13.0,141011,9.0,9132.0,0.0
170000.0,,,,,2,14,12.0,141011,5.0,5220.0,0.0
,0.0,11091.0,,,1,14,11.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,0.0,,,,1,14,8.0,141011,,,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
250000.0,,,,,1,14,12.0,141011,9.0,9132.0,0.0
,0.0,11091.0,,,2,14,12.0,141011,,,0.0
250000.0,,,,,2,14,18.0,141011,2.0,2230.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
200000.0,,,,,1,14,12.0,141011,5.0,5220.0,0.0
126000.0,,,120000.0,,2,14,12.0,141011,5.0,5220.0,120000.0
,0.0,,,,2,14,0.0,141011,,,0.0
,0.0,,,104646.0,2,14,2.0,141011,,,104646.0
,0.0,,,,2,14,8.0,141011,,,0.0
280000.0,,,,,2,14,12.0,141011,5.0,5139.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,200000.0,,1,14,7.0,141011,9.0,9313.0,200000.0
,0.0,,140000.0,,2,14,8.0,141011,,,140000.0
,,,,,2,14,13.0,141011,5.0,5131.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
200000.0,,,,,2,14,14.0,141011,5.0,5230.0,0.0
600000.0,,,,,1,14,12.0,141011,3.0,3415.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
274000.0,,,,,2,14,12.0,141011,4.0,4115.0,0.0
,0.0,,,104646.0,2,14,6.0,141011,,,104646.0
,0.0,,,,1,14,14.0,141011,,,0.0
,0.0,,,,1,14,9.0,141011,,,0.0
150000.0,,,,,2,14,12.0,141011,9.0,9131.0,0.0
300000.0,,,,,1,14,12.0,141011,4.0,4131.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
150000.0,,,,,1,14,14.0,141011,4.0,4223.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
270000.0,,,,,2,14,2.0,141011,9.0,9131.0,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,160000.0,,1,14,12.0,141011,,,160000.0
,0.0,,160000.0,,2,14,8.0,141011,,,160000.0
380000.0,,,,,2,14,12.0,141011,9.0,9151.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
480000.0,,,,,1,14,15.0,141011,8.0,8323.0,0.0
500000.0,,,,,2,14,17.0,141011,4.0,4121.0,0.0
,280000.0,,,,1,14,17.0,141011,,,0.0
,30000.0,,,,2,14,13.0,141011,,,0.0
,0.0,,180000.0,,1,14,8.0,141011,,,180000.0
600000.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,,,2,14,6.0,141011,1.0,1314.0,0.0
,,,,,1,14,12.0,141011,6.0,6113.0,0.0
,0.0,,250000.0,,1,14,9.0,141011,,,250000.0
,,,,,2,14,12.0,141011,1.0,1314.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
350000.0,,,,,1,14,12.0,141011,9.0,9313.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
,,,,,1,14,8.0,141011,7.0,7141.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
700000.0,,,,,2,14,15.0,141011,3.0,3231.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,3.0,141011,9.0,9211.0,0.0
,,,,,1,14,11.0,141011,7.0,7124.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
350000.0,,,,,1,14,2.0,141011,8.0,8143.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,11.0,141011,1.0,1315.0,0.0
,,,,,1,14,,141011,,,0.0
300000.0,,,,,1,14,11.0,141011,7.0,7124.0,0.0
500000.0,,,,,2,14,8.0,141011,9.0,9131.0,0.0
275000.0,,,,,2,14,15.0,141011,5.0,5220.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,2,14,12.0,141011,9.0,9113.0,0.0
,0.0,,,,1,14,5.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
275000.0,,,,,1,14,8.0,141011,7.0,7124.0,0.0
,0.0,,,,2,14,6.0,141011,,,0.0
,0.0,11091.0,,,2,14,11.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,,,,2,14,7.0,141011,9.0,9161.0,0.0
,,,,,1,14,2.0,141011,9.0,9161.0,0.0
275000.0,,,,,2,14,11.0,141011,9.0,9132.0,0.0
,0.0,11091.0,,,1,14,10.0,141011,,,0.0
275000.0,,,,,2,14,13.0,141011,3.0,3320.0,0.0
,,,,,2,14,,141011,,,0.0
275000.0,,,,,1,14,10.0,141011,6.0,6141.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,11091.0,,,1,14,9.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,0.0,,,,2,14,4.0,141011,,,0.0
,,,,,1,14,8.0,141011,7.0,7212.0,0.0
,0.0,,,,1,14,0.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
270000.0,,,96000.0,,2,14,8.0,141011,9.0,9132.0,96000.0
,99.0,,,,1,14,9.0,141011,,,0.0
,99.0,,,,1,14,4.0,141011,,,0.0
370000.0,,,,,1,14,9.0,141011,7.0,7141.0,0.0
120000.0,,,,,2,14,6.0,141011,9.0,9132.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
270000.0,,,,,1,14,8.0,141011,9.0,9333.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
250000.0,,,,,1,14,5.0,141011,7.0,7141.0,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
270000.0,,,,,1,14,8.0,141011,9.0,9313.0,0.0
,99.0,,,,2,14,6.0,141011,,,0.0
,99.0,,,,2,14,12.0,141011,,,0.0
400000.0,,,,,1,14,11.0,141011,9.0,9312.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,,,,,1,14,2.0,141011,7.0,7124.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
270000.0,,,,,2,14,12.0,141011,5.0,5131.0,0.0
,,,,,2,14,7.0,141011,1.0,1314.0,0.0
,,,,,1,14,12.0,141011,1.0,1314.0,0.0
,,,,,2,14,,141011,,,0.0
275000.0,,,,,1,14,12.0,141011,9.0,9152.0,0.0
200000.0,,,,,2,14,12.0,141011,4.0,4211.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
500000.0,,,,,1,14,12.0,141011,8.0,8212.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
230000.0,,,,,1,14,20.0,141011,9.0,9152.0,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
230000.0,,,,,1,14,12.0,141011,5.0,5220.0,0.0
,0.0,,,,1,14,0.0,141011,,,0.0
270000.0,,,,,1,14,3.0,141011,9.0,9313.0,0.0
,0.0,,,,2,14,5.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
350000.0,,,,,1,14,8.0,141011,7.0,7122.0,0.0
150000.0,,,,,2,14,8.0,141011,9.0,9131.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
360000.0,,,,,1,14,0.0,141011,8.0,8331.0,0.0
,0.0,,,104646.0,2,14,2.0,141011,,,104646.0
500000.0,,,,,1,14,12.0,141011,8.0,8332.0,0.0
,,,,,1,14,,141011,,,0.0
400000.0,,,,,2,14,8.0,141011,7.0,7122.0,0.0
,0.0,,,,2,14,4.0,141011,,,0.0
270000.0,,,,,1,14,4.0,141011,9.0,9313.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
270000.0,,,,,1,14,10.0,141011,9.0,9313.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
54000.0,,,,,2,14,8.0,141011,9.0,9132.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,104646.0,2,14,0.0,141011,,,104646.0
,0.0,,,,2,14,0.0,141011,,,0.0
,0.0,,,,2,14,4.0,141011,,,0.0
270000.0,,,,,1,14,9.0,141011,7.0,7124.0,0.0
,,,,,2,14,10.0,141011,9.0,9112.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,6.0,141011,9.0,9112.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,2,14,5.0,141011,,,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
250000.0,,,,,1,14,11.0,141011,7.0,7422.0,0.0
250000.0,,,,,2,14,7.0,141011,9.0,9132.0,0.0
250000.0,,,,,2,14,12.0,141011,4.0,4223.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,2,14,0.0,141011,,,0.0
500000.0,,,,,2,14,12.0,141011,9.0,9131.0,0.0
,0.0,,,104646.0,1,14,6.0,141011,,,104646.0
250000.0,,,,,2,14,7.0,141011,9.0,9131.0,0.0
180000.0,,,,,1,14,10.0,141011,7.0,7124.0,0.0
250000.0,,,,,2,14,12.0,141011,7.0,7412.0,0.0
,,,200000.0,,1,14,9.0,141011,9.0,9212.0,200000.0
,0.0,,,,1,14,0.0,141011,,,0.0
,,,,,1,14,11.0,141011,7.0,7231.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,180000.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,16.0,141011,7.0,7233.0,0.0
400000.0,,,,,1,14,14.0,141011,7.0,7122.0,0.0
600000.0,,,,,1,14,12.0,141011,7.0,7243.0,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1800000.0,,,,,1,14,17.0,141011,2.0,2149.0,0.0
,,,,,2,14,12.0,141011,7.0,7412.0,0.0
,0.0,,,,1,14,1.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,257000.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
600000.0,,,,,1,14,17.0,141011,3.0,3151.0,0.0
70000.0,,,,,2,14,12.0,141011,4.0,4222.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
800000.0,,,,,1,14,17.0,141011,3.0,3152.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
800000.0,,,,,1,14,17.0,141011,3.0,3211.0,0.0
300000.0,,,,,2,14,14.0,141011,3.0,3221.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,14.0,141011,3.0,3115.0,0.0
,,,,,2,14,16.0,141011,3.0,3151.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
150000.0,,,,,1,14,14.0,141011,7.0,7231.0,0.0
1500000.0,,,,,2,14,17.0,141011,2.0,2421.0,0.0
,0.0,,600000.0,,2,14,17.0,141011,,,600000.0
,,,,,2,14,12.0,141011,5.0,5131.0,0.0
1200000.0,,,,,1,14,17.0,141011,2.0,2419.0,0.0
,0.0,,,,2,14,17.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
50000.0,,,,,2,14,12.0,141011,9.0,9132.0,0.0
500000.0,,,,,2,14,18.0,141011,3.0,3229.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,12.0,141011,7.0,7412.0,0.0
,0.0,11091.0,,,1,14,10.0,141011,,,0.0
,,,,,2,14,12.0,141011,1.0,1315.0,0.0
,,,,,1,14,13.0,141011,1.0,1315.0,0.0
1200000.0,,,,,1,14,17.0,141011,3.0,3415.0,0.0
500000.0,,,,,2,14,17.0,141011,3.0,3419.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,16.0,141011,3.0,3423.0,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
530000.0,,,,,1,14,17.0,141011,2.0,2445.0,0.0
714000.0,,,,,2,14,17.0,141011,2.0,2340.0,0.0
850000.0,,,,,1,14,12.0,141011,3.0,3416.0,0.0
200000.0,,,,,2,14,15.0,141011,3.0,3415.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1200000.0,,,,,1,14,17.0,141011,2.0,2419.0,0.0
500000.0,,,,,2,14,15.0,141011,3.0,3415.0,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
270000.0,,,,,1,14,10.0,141011,9.0,9212.0,0.0
406000.0,,,,,2,14,13.0,141011,3.0,3431.0,0.0
400000.0,,,,,1,14,14.0,141011,5.0,5122.0,0.0
,0.0,,,,1,14,3.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,,,,,1,14,8.0,141011,5.0,5122.0,0.0
,,,,,2,14,12.0,141011,5.0,5122.0,0.0
1200000.0,,,,,2,14,18.0,141011,2.0,2211.0,0.0
500000.0,,,,,1,14,15.0,141011,3.0,3222.0,0.0
,,,,,1,14,,141011,,,0.0
270000.0,,,,,2,14,5.0,141011,9.0,9131.0,0.0
,,,,,1,14,17.0,141011,2.0,2421.0,0.0
270000.0,,,,,2,14,15.0,141011,5.0,5161.0,0.0
270000.0,,,,,1,14,8.0,141011,4.0,4131.0,0.0
270000.0,,,,,1,14,8.0,141011,4.0,4131.0,0.0
270000.0,,,,,1,14,12.0,141011,7.0,7137.0,0.0
,0.0,,160000.0,,1,14,5.0,141011,,,160000.0
300000.0,,,,,1,14,8.0,141011,9.0,9333.0,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
310000.0,,,,,1,14,12.0,141011,8.0,8323.0,0.0
580000.0,,,,,2,14,12.0,141011,8.0,8290.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,160000.0,,1,14,3.0,141011,,,160000.0
,0.0,,,104646.0,2,14,4.0,141011,,,104646.0
,,,,,2,14,7.0,141011,1.0,1315.0,0.0
1000000.0,,,,,1,14,17.0,141011,2.0,2142.0,0.0
400000.0,,,,,1,14,12.0,141011,7.0,7422.0,0.0
100000.0,,,,,2,14,14.0,141011,4.0,4211.0,0.0
,,,,,1,14,,141011,,,0.0
400000.0,,,,,2,14,15.0,141011,4.0,4141.0,0.0
,0.0,,,,1,14,16.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
600000.0,,,,,1,14,12.0,141011,7.0,7231.0,0.0
270000.0,,,,,1,14,11.0,141011,8.0,8324.0,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,169000.0,,2,14,6.0,141011,,,169000.0
99.0,,,,,1,14,17.0,141011,2.0,2412.0,0.0
,0.0,,,,2,14,5.0,141011,,,0.0
,0.0,,200000.0,,1,14,2.0,141011,,,200000.0
400000.0,,,,,1,14,12.0,141011,5.0,5121.0,0.0
300000.0,,,,,1,14,11.0,141011,8.0,8162.0,0.0
600000.0,,,,,1,14,15.0,141011,2.0,2455.0,0.0
2000000.0,,,,,2,14,17.0,141011,1.0,1120.0,0.0
2000000.0,,,,,1,14,12.0,141011,3.0,3415.0,0.0
600000.0,,,,,2,14,12.0,141011,3.0,3412.0,0.0
,,,,,1,14,,141011,,,0.0
1000000.0,,,,,2,14,17.0,141011,2.0,2230.0,0.0
,,,,,1,14,18.0,141011,2.0,2142.0,0.0
2500000.0,,,,,1,14,17.0,141011,1.0,1120.0,0.0
1600000.0,,,,,2,14,17.0,141011,1.0,1120.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,14.0,141011,2.0,2411.0,0.0
,0.0,,205000.0,,2,14,17.0,141011,,,205000.0
1200000.0,,,,,2,14,16.0,141011,3.0,3151.0,0.0
30000.0,,,,,2,14,16.0,141011,3.0,3443.0,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
150000.0,,,,,1,14,13.0,141011,9.0,9153.0,0.0
200000.0,,,167067.0,,2,14,8.0,141011,9.0,9131.0,167067.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,2,14,12.0,141011,1.0,1314.0,0.0
,0.0,,,,1,14,8.0,141011,,,0.0
270000.0,,,,,2,14,12.0,141011,4.0,4223.0,0.0
,0.0,,,,1,14,9.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,0.0,,,,2,14,6.0,141011,,,0.0
,0.0,,187924.0,,1,14,5.0,141011,,,187924.0
,,,,,1,14,12.0,141011,9.0,9212.0,0.0
,0.0,,,104646.0,2,14,8.0,141011,,,104646.0
370000.0,,,,,2,14,14.0,141011,2.0,2411.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
600000.0,,,,,1,14,10.0,141011,8.0,8324.0,0.0
630000.0,,,,,1,14,10.0,141011,8.0,8281.0,0.0
300000.0,,,,,2,14,14.0,141011,3.0,3221.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
270000.0,,,,,1,14,15.0,141011,4.0,4142.0,0.0
,140000.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
270000.0,,,,,2,14,12.0,141011,4.0,4121.0,0.0
,,,,,1,14,12.0,141011,6.0,6113.0,0.0
240000.0,,,,,2,14,2.0,141011,9.0,9131.0,0.0
1100000.0,,,,,1,14,15.0,141011,7.0,7231.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
300000.0,,,,,2,14,11.0,141011,8.0,8322.0,0.0
200000.0,,,,,1,14,12.0,141011,6.0,6141.0,0.0
1000000.0,,,,,1,14,14.0,141011,5.0,5162.0,0.0
1100000.0,,,,,1,14,17.0,141011,2.0,2230.0,0.0
,,,,,2,14,16.0,141011,9.0,9113.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,12.0,141011,5.0,5122.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,,128000.0,,2,14,12.0,141011,5.0,5133.0,128000.0
,0.0,,,,2,14,14.0,141011,,,0.0
680000.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
274000.0,,,,,2,14,12.0,141011,3.0,3439.0,0.0
35000.0,,,,,1,14,12.0,141011,9.0,9152.0,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,0.0,,,104646.0,1,14,6.0,141011,,,104646.0
,0.0,,260000.0,,1,14,6.0,141011,,,260000.0
,0.0,,97000.0,,2,14,10.0,141011,,,97000.0
120000.0,,,,,2,14,10.0,141011,9.0,9132.0,0.0
,,11091.0,,,2,14,,141011,,,0.0
600000.0,,,,,1,14,10.0,141011,7.0,7123.0,0.0
120000.0,,,,,2,14,15.0,141011,5.0,5220.0,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,1,14,4.0,141011,,,0.0
100000.0,,,,,2,14,2.0,141011,9.0,9131.0,0.0
,,,,,1,14,12.0,141011,7.0,7412.0,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
300000.0,,,,,1,14,7.0,141011,9.0,9132.0,0.0
,0.0,,,104646.0,2,14,3.0,141011,,,104646.0
,0.0,,,,2,14,17.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,11091.0,,,1,14,,141011,,,0.0
450000.0,,,,,1,14,10.0,141011,8.0,8141.0,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
500000.0,,,,,1,14,8.0,141011,7.0,7231.0,0.0
270000.0,,,,,2,14,12.0,141011,5.0,5220.0,0.0
,,,,,1,14,,141011,,,0.0
700000.0,,,,,1,14,12.0,141011,3.0,3431.0,0.0
,0.0,,1000000.0,,2,14,17.0,141011,,,1000000.0
900000.0,,,,,2,14,17.0,141011,2.0,2332.0,0.0
350000.0,,,,,1,14,16.0,141011,4.0,4190.0,0.0
,,,,,1,14,12.0,141011,5.0,5141.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,100000.0,,,,1,14,8.0,141011,,,0.0
,200000.0,,,,2,14,8.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,400000.0,,,,1,14,8.0,141011,,,0.0
,,,,,1,14,8.0,141011,6.0,6113.0,0.0
300000.0,,,,,1,14,10.0,141011,9.0,9313.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
700000.0,,,,,1,14,12.0,141011,5.0,5220.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
390000.0,,,,,1,14,12.0,141011,4.0,4131.0,0.0
450000.0,,,,,2,14,12.0,141011,5.0,5220.0,0.0
,,,,,2,14,,141011,,,0.0
240000.0,,,,,2,14,8.0,141011,5.0,5122.0,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
180000.0,,,,,2,14,16.0,141011,9.0,9131.0,0.0
,,,,,1,14,14.0,141011,1.0,1319.0,0.0
300000.0,,,,,2,14,12.0,141011,4.0,4215.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
